Year,Month,Day,Hour,Minute,Second,SunLongitude,SunDistance,Zodiac,Daylight,MercuryLongitude,MercuryLatitude,MercuryDistance,VenusLongitude,VenusLatitude,VenusDistance,MarsLongitude,MarsLatitude,MarsDistance,JupiterLongitude,JupiterLatitude,JupiterDistance,SaturnLongitude,SaturnLatitude,SaturnDistance,UranusLongitude,UranusLatitude,UranusDistance,NeptuneLongitude,NeptuneLatitude,NeptuneDistance,PlutoLongitude,PlutoLatitude,PlutoDistance,MoonLongitude,MoonLatitude,MoonDistance,Phase
2018,1,1,0,0,0,280.006642,0.983322,Capricorn,9.294420,257.469445,2.041208,0.993706,277.970551,-0.459555,1.709055,223.767430,0.902540,1.957983,226.693540,1.051113,5.961283,271.133999,0.899041,11.019056,24.341287,-0.571749,19.640127,341.668620,-0.912278,30.399330,288.534476,0.454863,34.443691,84.340739,-4.089579,0.002435,164.334101
2018,1,1,6,0,0,280.261422,0.983319,Capricorn,9.296705,257.707301,2.006346,0.998878,278.285179,-0.468992,1.709153,223.923376,0.900954,1.955795,226.735789,1.051501,5.957995,271.163315,0.898822,11.018394,24.340919,-0.571601,19.644295,341.674037,-0.912202,30.403141,288.542918,0.454471,34.444485,88.016747,-3.880300,0.002433,167.755316
2018,1,1,12,0,0,280.516221,0.983315,Capricorn,9.299046,257.949031,1.971274,1.004023,278.599805,-0.478406,1.709248,224.079304,0.899362,1.953606,226.777938,1.051891,5.954700,271.192618,0.898604,11.017714,24.340603,-0.571454,19.648466,341.679485,-0.912127,30.406948,288.551365,0.454080,34.445255,91.694135,-3.654787,0.002433,171.177910
2018,1,1,18,0,0,280.771021,0.983312,Capricorn,9.301445,258.194522,1.936009,1.009138,278.914429,-0.487796,1.709342,224.235218,0.897763,1.951415,226.819987,1.052283,5.951396,271.221910,0.898387,11.017018,24.340344,-0.571306,19.652643,341.684964,-0.912052,30.410742,288.559816,0.453688,34.446011,95.371372,-3.414046,0.002432,174.600354
2018,1,2,0,0,0,281.025840,0.983310,Capricorn,9.303900,258.443662,1.900566,1.014223,279.229050,-0.497163,1.709432,224.391117,0.896158,1.949221,226.861933,1.052676,5.948083,271.251189,0.898172,11.016306,24.340137,-0.571159,19.656824,341.690472,-0.911978,30.414528,288.568269,0.453297,34.446751,99.046953,-3.159170,0.002432,178.021115
2018,1,2,6,0,0,281.280639,0.983307,Capricorn,9.306412,258.696343,1.864959,1.019279,279.543670,-0.506505,1.709521,224.547001,0.894546,1.947026,226.903778,1.053072,5.944761,271.280454,0.897958,11.015578,24.339985,-0.571011,19.661009,341.696010,-0.911903,30.418308,288.576728,0.452906,34.447468,102.719409,-2.891330,0.002433,181.438777
2018,1,2,12,0,0,281.535458,0.983305,Capricorn,9.308981,258.952460,1.829203,1.024303,279.858286,-0.515823,1.709607,224.702870,0.892928,1.944828,226.945520,1.053469,5.941432,271.309706,0.897745,11.014834,24.339887,-0.570864,19.665199,341.701578,-0.911829,30.422075,288.585190,0.452516,34.448170,106.387303,-2.611772,0.002434,184.851851
2018,1,2,18,0,0,281.790238,0.983304,Capricorn,9.311606,259.211912,1.793310,1.029297,280.172899,-0.525116,1.709690,224.858720,0.891303,1.942628,226.987165,1.053868,5.938093,271.338945,0.897533,11.014074,24.339848,-0.570716,19.669392,341.707177,-0.911756,30.425835,288.593656,0.452126,34.448849,110.049258,-2.321799,0.002436,188.259012
2018,1,3,0,0,0,282.045057,0.983302,Capricorn,9.314287,259.474604,1.757295,1.034258,280.487511,-0.534383,1.709771,225.014556,0.889672,1.940426,227.028701,1.054269,5.934745,271.368169,0.897323,11.013298,24.339857,-0.570568,19.673592,341.712807,-0.911682,30.429585,288.602124,0.451736,34.449516,113.703945,-2.022765,0.002438,191.658879
2018,1,3,6,0,0,282.299856,0.983301,Capricorn,9.317025,259.740437,1.721169,1.039187,280.802119,-0.543625,1.709849,225.170375,0.888034,1.938223,227.070135,1.054672,5.931390,271.397380,0.897114,11.012506,24.339926,-0.570420,19.677792,341.718463,-0.911609,30.433323,288.610594,0.451346,34.450161,117.350095,-1.716062,0.002441,195.050235
2018,1,3,12,0,0,282.554675,0.983301,Capricorn,9.319820,260.009320,1.684943,1.044084,281.116725,-0.552841,1.709925,225.326179,0.886389,1.936017,227.111466,1.055077,5.928025,271.426576,0.896906,11.011697,24.340045,-0.570272,19.681995,341.724152,-0.911536,30.437054,288.619072,0.450956,34.450787,120.986503,-1.403109,0.002444,198.431822
2018,1,3,18,0,0,282.809475,0.983300,Capricorn,9.322671,260.281164,1.648631,1.048948,281.431326,-0.562030,1.709999,225.481963,0.884738,1.933809,227.152689,1.055483,5.924652,271.455757,0.896700,11.010872,24.340221,-0.570124,19.686205,341.729868,-0.911464,30.440775,288.627549,0.450567,34.451397,124.612032,-1.085340,0.002448,201.802558
2018,1,4,0,0,0,283.064294,0.983300,Capricorn,9.325578,260.555884,1.612243,1.053779,281.745927,-0.571191,1.710070,225.637734,0.883080,1.931599,227.193810,1.055891,5.921272,271.484922,0.896494,11.010032,24.340449,-0.569976,19.690420,341.735615,-0.911392,30.444487,288.636029,0.450178,34.451988,128.225619,-0.764191,0.002452,205.161324
2018,1,4,6,0,0,283.319112,0.983300,Capricorn,9.328542,260.833397,1.575789,1.058577,282.060522,-0.580326,1.710138,225.793487,0.881416,1.929387,227.234827,1.056301,5.917882,271.514072,0.896290,11.009174,24.340732,-0.569828,19.694637,341.741390,-0.911320,30.448191,288.644516,0.449789,34.452557,131.826270,-0.441094,0.002456,208.507154
2018,1,4,12,0,0,283.573912,0.983301,Capricorn,9.331562,261.113620,1.539280,1.063340,282.375115,-0.589433,1.710205,225.949222,0.879745,1.927173,227.275732,1.056713,5.914485,271.543207,0.896088,11.008302,24.341070,-0.569680,19.698858,341.747196,-0.911248,30.451883,288.653002,0.449400,34.453114,135.413060,-0.117461,0.002461,211.839151
2018,1,4,18,0,0,283.828731,0.983302,Capricorn,9.334638,261.396479,1.502726,1.068070,282.689706,-0.598511,1.710268,226.104945,0.878067,1.924957,227.316535,1.057127,5.911079,271.572325,0.895886,11.007413,24.341464,-0.569532,19.703081,341.753029,-0.911177,30.455564,288.661492,0.449012,34.453648,138.985151,0.205319,0.002466,215.156422
2018,1,5,0,0,0,284.083530,0.983303,Capricorn,9.337769,261.681896,1.466135,1.072765,283.004293,-0.607561,1.710330,226.260647,0.876382,1.922738,227.357232,1.057542,5.907666,271.601427,0.895686,11.006508,24.341909,-0.569384,19.707310,341.758894,-0.911106,30.459238,288.669984,0.448624,34.454166,142.541766,0.525896,0.002472,218.458243
2018,1,5,6,0,0,284.338349,0.983305,Capricorn,9.340957,261.969799,1.429517,1.077426,283.318877,-0.616582,1.710388,226.416336,0.874691,1.920518,227.397822,1.057960,5.904243,271.630513,0.895487,11.005588,24.342413,-0.569235,19.711542,341.764787,-0.911035,30.462900,288.678478,0.448236,34.454666,146.082207,0.842964,0.002478,221.743863
2018,1,5,12,0,0,284.593129,0.983307,Capricorn,9.344201,262.260117,1.392882,1.082052,283.633457,-0.625574,1.710445,226.572004,0.872993,1.918296,227.438306,1.058379,5.900813,271.659581,0.895289,11.004649,24.342968,-0.569087,19.715775,341.770706,-0.910965,30.466553,288.686973,0.447849,34.455147,149.605852,1.155267,0.002484,225.012715
2018,1,5,18,0,0,284.847948,0.983309,Capricorn,9.347501,262.552783,1.356236,1.086643,283.948034,-0.634536,1.710499,226.727656,0.871288,1.916072,227.478676,1.058800,5.897375,271.688632,0.895093,11.003696,24.343581,-0.568939,19.720013,341.776657,-0.910895,30.470196,288.695471,0.447461,34.455612,153.112148,1.461604,0.002491,228.264191
2018,1,6,0,0,0,285.102747,0.983311,Capricorn,9.350856,262.847729,1.319590,1.091199,284.262607,-0.643468,1.710550,226.883291,0.869576,1.913846,227.518943,1.059223,5.893929,271.717666,0.894897,11.002728,24.344248,-0.568791,19.724253,341.782635,-0.910825,30.473827,288.703972,0.447074,34.456055,156.600616,1.760841,0.002498,231.497865
2018,1,6,6,0,0,285.357547,0.983314,Capricorn,9.354268,263.144895,1.282949,1.095720,284.577175,-0.652369,1.710599,227.038905,0.867857,1.911618,227.559098,1.059647,5.890475,271.746681,0.894703,11.001743,24.344966,-0.568642,19.728497,341.788643,-0.910756,30.477451,288.712476,0.446688,34.456478,160.070836,2.051909,0.002505,234.713292
2018,1,6,12,0,0,285.612366,0.983317,Capricorn,9.357735,263.444217,1.246322,1.100205,284.891742,-0.661239,1.710646,227.194507,0.866132,1.909389,227.599145,1.060074,5.887012,271.775679,0.894511,11.000742,24.345738,-0.568494,19.732742,341.794680,-0.910687,30.481064,288.720976,0.446301,34.456886,163.522465,2.333807,0.002512,237.910100
2018,1,6,18,0,0,285.867165,0.983321,Capricorn,9.361257,263.745637,1.209716,1.104656,285.206304,-0.670078,1.710690,227.350091,0.864399,1.907157,227.639079,1.060502,5.883542,271.804658,0.894319,10.999725,24.346570,-0.568346,19.736992,341.800744,-0.910618,30.484665,288.729483,0.445915,34.457275,166.955220,2.605609,0.002520,241.088061
2018,1,7,0,0,0,286.121945,0.983324,Capricorn,9.364835,264.049098,1.173138,1.109071,285.520864,-0.678886,1.710732,227.505654,0.862660,1.904923,227.678909,1.060932,5.880064,271.833618,0.894129,10.998693,24.347453,-0.568197,19.741243,341.806837,-0.910550,30.488256,288.737989,0.445529,34.457645,170.368885,2.866465,0.002528,244.246933
2018,1,7,6,0,0,286.376745,0.983328,Capricorn,9.368469,264.354543,1.136595,1.113450,285.835417,-0.687661,1.710771,227.661202,0.860913,1.902688,227.718622,1.061364,5.876579,271.862559,0.893940,10.997644,24.348392,-0.568049,19.745501,341.812958,-0.910482,30.491838,288.746497,0.445143,34.457996,173.763303,3.115595,0.002535,247.386558
2018,1,7,12,0,0,286.631544,0.983333,Capricorn,9.372158,264.661921,1.100093,1.117794,286.149970,-0.696404,1.710808,227.816730,0.859160,1.900450,227.758227,1.061797,5.873085,271.891480,0.893752,10.996580,24.349384,-0.567901,19.749758,341.819106,-0.910414,30.495407,288.755007,0.444757,34.458332,177.138376,3.352299,0.002543,250.506838
2018,1,7,18,0,0,286.886324,0.983337,Capricorn,9.375902,264.971179,1.063639,1.122102,286.464516,-0.705114,1.710842,227.972240,0.857400,1.898211,227.797719,1.062232,5.869585,271.920382,0.893565,10.995500,24.350431,-0.567752,19.754019,341.825286,-0.910346,30.498968,288.763515,0.444372,34.458649,180.494065,3.575949,0.002551,253.607733
2018,1,8,0,0,0,287.141124,0.983342,Capricorn,9.379701,265.282268,1.027238,1.126375,286.779059,-0.713791,1.710874,228.127734,0.855632,1.895969,227.837100,1.062670,5.866076,271.949264,0.893380,10.994403,24.351535,-0.567604,19.758278,341.831489,-0.910279,30.502516,288.772027,0.443987,34.458946,183.830382,3.785991,0.002559,256.689256
2018,1,8,6,0,0,287.395923,0.983348,Capricorn,9.383556,265.595139,0.990897,1.130611,287.093597,-0.722434,1.710904,228.283209,0.853858,1.893726,227.876368,1.063109,5.862559,271.978126,0.893196,10.993291,24.352690,-0.567455,19.762543,341.837724,-0.910213,30.506056,288.780539,0.443602,34.459225,187.147396,3.981943,0.002567,259.751477
2018,1,8,12,0,0,287.650684,0.983354,Capricorn,9.387465,265.909747,0.954621,1.134813,287.408131,-0.731044,1.710930,228.438665,0.852077,1.891481,227.915524,1.063549,5.859035,272.006967,0.893013,10.992162,24.353902,-0.567307,19.766809,341.843984,-0.910146,30.509584,288.789051,0.443217,34.459488,190.445224,4.163390,0.002576,262.794540
2018,1,8,18,0,0,287.905483,0.983360,Capricorn,9.391430,266.226047,0.918415,1.138978,287.722661,-0.739619,1.710955,228.594102,0.850288,1.889235,227.954565,1.063992,5.855504,272.035787,0.892831,10.991019,24.355168,-0.567159,19.771080,341.850272,-0.910080,30.513100,288.797565,0.442833,34.459728,193.724036,4.329988,0.002584,265.818558
2018,1,9,0,0,0,288.160244,0.983366,Capricorn,9.395449,266.543996,0.882285,1.143108,288.037187,-0.748159,1.710977,228.749524,0.848492,1.886986,227.993491,1.064436,5.851965,272.064586,0.892651,10.989860,24.356487,-0.567010,19.775351,341.856588,-0.910014,30.516605,288.806076,0.442449,34.459953,196.984042,4.481453,0.002592,268.823798
2018,1,9,6,0,0,288.415004,0.983372,Capricorn,9.399524,266.863551,0.846237,1.147202,288.351707,-0.756665,1.710997,228.904923,0.846690,1.884735,228.032303,1.064882,5.848418,272.093363,0.892472,10.988685,24.357860,-0.566862,19.779625,341.862931,-0.909949,30.520102,288.814590,0.442065,34.460155,200.225506,4.617566,0.002599,271.810496
2018,1,9,12,0,0,288.669784,0.983379,Capricorn,9.403653,267.184674,0.810274,1.151260,288.666223,-0.765135,1.711014,229.060305,0.844880,1.882483,228.071002,1.065329,5.844865,272.122119,0.892294,10.987494,24.359292,-0.566713,19.783901,341.869302,-0.909884,30.523586,288.823104,0.441681,34.460346,203.448723,4.738163,0.002607,274.778947
2018,1,9,18,0,0,288.924545,0.983387,Capricorn,9.407836,267.507325,0.774402,1.155283,288.980736,-0.773569,1.711029,229.215668,0.843062,1.880229,228.109584,1.065779,5.841303,272.150853,0.892117,10.986285,24.360775,-0.566565,19.788177,341.875702,-0.909819,30.527058,288.831619,0.441298,34.460514,206.654043,4.843136,0.002615,277.729500
2018,1,10,0,0,0,289.179305,0.983394,Capricorn,9.412074,267.831467,0.738625,1.159271,289.295243,-0.781967,1.711041,229.371009,0.841238,1.877973,228.148052,1.066230,5.837735,272.179564,0.891941,10.985064,24.362312,-0.566417,19.792456,341.882126,-0.909755,30.530519,288.840131,0.440914,34.460663,209.841844,4.932428,0.002622,280.662535
2018,1,10,6,0,0,289.434066,0.983402,Capricorn,9.416367,268.157064,0.702948,1.163222,289.609746,-0.790329,1.711051,229.526336,0.839406,1.875715,228.186402,1.066683,5.834159,272.208252,0.891767,10.983825,24.363905,-0.566268,19.796738,341.888581,-0.909691,30.533970,288.848645,0.440531,34.460796,213.012546,5.006030,0.002630,283.578472
2018,1,10,12,0,0,289.688846,0.983410,Capricorn,9.420714,268.484082,0.667375,1.167138,289.924244,-0.798653,1.711058,229.681642,0.837567,1.873456,228.224636,1.067138,5.830576,272.236917,0.891594,10.982571,24.365553,-0.566120,19.801020,341.895059,-0.909627,30.537411,288.857157,0.440149,34.460907,216.166602,5.063979,0.002637,286.477761
2018,1,10,18,0,0,289.943587,0.983419,Capricorn,9.425115,268.812486,0.631910,1.171019,290.238737,-0.806941,1.711064,229.836930,0.835721,1.871194,228.262752,1.067594,5.826986,272.265559,0.891422,10.981301,24.367254,-0.565972,19.805304,341.901566,-0.909564,30.540836,288.865669,0.439766,34.461002,219.304506,5.106351,0.002644,289.360926
2018,1,11,0,0,0,290.198309,0.983428,Capricorn,9.429571,269.142246,0.596558,1.174865,290.553223,-0.815190,1.711066,229.992195,0.833868,1.868931,228.300749,1.068052,5.823389,272.294178,0.891251,10.980016,24.369007,-0.565823,19.809589,341.908098,-0.909501,30.544250,288.874180,0.439384,34.461082,222.426766,5.133263,0.002650,292.228448
2018,1,11,6,0,0,290.453050,0.983437,Capricorn,9.434080,269.473329,0.561322,1.178675,290.867707,-0.823402,1.711066,230.147441,0.832007,1.866666,228.338631,1.068512,5.819785,272.322772,0.891082,10.978715,24.370817,-0.565675,19.813877,341.914660,-0.909439,30.547659,288.882691,0.439002,34.461140,225.533945,5.144868,0.002657,295.080888
2018,1,11,12,0,0,290.707791,0.983446,Capricorn,9.438644,269.805707,0.526206,1.182450,291.182184,-0.831576,1.711064,230.302671,0.830139,1.864400,228.376393,1.068974,5.816173,272.351343,0.890914,10.977399,24.372683,-0.565527,19.818163,341.921245,-0.909376,30.551050,288.891201,0.438620,34.461182,228.626613,5.141350,0.002663,297.918818
2018,1,11,18,0,0,290.962532,0.983456,Capricorn,9.443261,270.139349,0.491214,1.186190,291.496658,-0.839711,1.711059,230.457875,0.828263,1.862132,228.414037,1.069437,5.812555,272.379888,0.890746,10.976067,24.374600,-0.565379,19.822453,341.927860,-0.909315,30.554434,288.899711,0.438239,34.461201,231.705380,5.122924,0.002669,300.742846
2018,1,12,0,0,0,291.217254,0.983466,Capricorn,9.447932,270.474229,0.456350,1.189895,291.811125,-0.847806,1.711052,230.613064,0.826380,1.859861,228.451561,1.069902,5.808929,272.408410,0.890581,10.974718,24.376572,-0.565231,19.826742,341.934498,-0.909253,30.557804,288.908218,0.437857,34.461205,234.770875,5.089833,0.002674,303.553630
2018,1,12,6,0,0,291.471976,0.983477,Capricorn,9.452658,270.810320,0.421617,1.193565,292.125588,-0.855863,1.711042,230.768230,0.824490,1.857590,228.488963,1.070369,5.805298,272.436905,0.890416,10.973355,24.378600,-0.565082,19.831034,341.941164,-0.909192,30.561161,288.916723,0.437476,34.461189,237.823757,5.042348,0.002680,306.351773
2018,1,12,12,0,0,291.726698,0.983487,Capricorn,9.457436,271.147596,0.387019,1.197200,292.440044,-0.863880,1.711030,230.923376,0.822592,1.855317,228.526245,1.070837,5.801659,272.465376,0.890252,10.971976,24.380681,-0.564934,19.835327,341.947855,-0.909131,30.564508,288.925229,0.437095,34.461155,240.864702,4.980760,0.002685,309.138007
2018,1,12,18,0,0,291.981400,0.983499,Capricorn,9.462268,271.486033,0.352558,1.200800,292.754493,-0.871856,1.711016,231.078506,0.820686,1.853041,228.563410,1.071308,5.798013,272.493821,0.890090,10.970582,24.382819,-0.564786,19.839621,341.954574,-0.909071,30.567844,288.933733,0.436715,34.461105,243.894416,4.905382,0.002689,311.913009
2018,1,13,0,0,0,292.236122,0.983510,Capricorn,9.467154,271.825606,0.318239,1.204366,293.068942,-0.879792,1.710999,231.233610,0.818773,1.850765,228.600451,1.071780,5.794360,272.522239,0.889929,10.969172,24.385009,-0.564638,19.843912,341.961317,-0.909011,30.571167,288.942236,0.436334,34.461033,246.913614,4.816551,0.002694,314.677495
2018,1,13,6,0,0,292.490805,0.983522,Capricorn,9.472092,272.166292,0.284064,1.207897,293.383380,-0.887688,1.710979,231.388697,0.816853,1.848486,228.637370,1.072253,5.790701,272.550631,0.889769,10.967747,24.387253,-0.564490,19.848209,341.968088,-0.908951,30.574478,288.950735,0.435954,34.460945,249.923039,4.714617,0.002697,317.432236
2018,1,13,12,0,0,292.745487,0.983534,Capricorn,9.477084,272.508070,0.250036,1.211393,293.697816,-0.895542,1.710957,231.543765,0.814925,1.846206,228.674169,1.072729,5.787035,272.578997,0.889611,10.966306,24.389549,-0.564342,19.852505,341.974884,-0.908892,30.577778,288.959232,0.435574,34.460838,252.923450,4.599954,0.002701,320.177963
2018,1,13,18,0,0,293.000170,0.983546,Capricorn,9.482129,272.850919,0.216159,1.214855,294.012244,-0.903355,1.710933,231.698806,0.812989,1.843924,228.710844,1.073206,5.783363,272.607336,0.889453,10.964849,24.391904,-0.564195,19.856798,341.981704,-0.908833,30.581064,288.967731,0.435195,34.460712,255.915629,4.472945,0.002704,322.915458
2018,1,14,0,0,0,293.254853,0.983559,Capricorn,9.487227,273.194818,0.182436,1.218283,294.326668,-0.911126,1.710906,231.853832,0.811046,1.841641,228.747397,1.073684,5.779684,272.635647,0.889297,10.963377,24.394310,-0.564047,19.861095,341.988552,-0.908774,30.584337,288.976221,0.434815,34.460571,258.900369,4.333993,0.002707,325.645514
2018,1,14,6,0,0,293.509536,0.983572,Capricorn,9.492378,273.539747,0.148868,1.221677,294.641085,-0.918855,1.710877,232.008834,0.809095,1.839356,228.783827,1.074165,5.775999,272.663931,0.889142,10.961891,24.396772,-0.563899,19.865393,341.995423,-0.908716,30.587603,288.984716,0.434436,34.460411,261.878478,4.183514,0.002709,328.368939
2018,1,14,12,0,0,293.764200,0.983585,Capricorn,9.497582,273.885688,0.115460,1.225037,294.955495,-0.926542,1.710845,232.163813,0.807136,1.837069,228.820126,1.074647,5.772306,272.692188,0.888988,10.960387,24.399288,-0.563751,19.869688,342.002320,-0.908658,30.590853,288.993204,0.434057,34.460232,264.850785,4.021937,0.002711,331.086589
2018,1,14,18,0,0,294.018844,0.983598,Capricorn,9.502838,274.232622,0.082214,1.228362,295.269901,-0.934185,1.710811,232.318777,0.805170,1.834781,228.856309,1.075131,5.768608,272.720416,0.888835,10.958870,24.401856,-0.563604,19.873985,342.009243,-0.908601,30.594090,289.001689,0.433678,34.460033,267.818132,3.849705,0.002713,333.799279
2018,1,15,0,0,0,294.273507,0.983612,Capricorn,9.508147,274.580533,0.049132,1.231654,295.584298,-0.941786,1.710775,232.473712,0.803195,1.832491,228.892362,1.075616,5.764903,272.748616,0.888683,10.957336,24.404478,-0.563456,19.878283,342.016193,-0.908544,30.597317,289.010175,0.433299,34.459816,270.781373,3.667274,0.002714,336.507864
2018,1,15,6,0,0,294.528132,0.983626,Capricorn,9.513508,274.929404,0.016218,1.234913,295.898690,-0.949343,1.710736,232.628629,0.801214,1.830199,228.928294,1.076103,5.761192,272.776786,0.888533,10.955788,24.407155,-0.563309,19.882580,342.023167,-0.908487,30.600529,289.018656,0.432921,34.459579,273.741379,3.475110,0.002715,339.213240
2018,1,15,12,0,0,294.782795,0.983641,Capricorn,9.518922,275.279219,-0.016527,1.238137,296.213076,-0.956856,1.710694,232.783527,0.799224,1.827906,228.964096,1.076592,5.757475,272.804929,0.888384,10.954224,24.409887,-0.563161,19.886877,342.030165,-0.908431,30.603731,289.027134,0.432543,34.459324,276.699033,3.273695,0.002715,341.916237
2018,1,15,18,0,0,295.037420,0.983656,Capricorn,9.524388,275.629961,-0.049099,1.241328,296.527458,-0.964325,1.710650,232.938400,0.797226,1.825612,228.999770,1.077082,5.753752,272.833041,0.888236,10.952645,24.412672,-0.563014,19.891174,342.037186,-0.908375,30.606918,289.035610,0.432165,34.459057,279.655229,3.063520,0.002715,344.617804
2018,1,16,0,0,0,295.292025,0.983671,Capricorn,9.529905,275.981617,-0.081497,1.244485,296.841830,-0.971750,1.710604,233.093251,0.795221,1.823315,229.035323,1.077575,5.750022,272.861124,0.888089,10.951051,24.415508,-0.562866,19.895472,342.044235,-0.908320,30.610094,289.044081,0.431787,34.458767,282.610874,2.845089,0.002714,347.318847
2018,1,16,6,0,0,295.546649,0.983686,Capricorn,9.535476,276.334174,-0.113717,1.247610,297.156198,-0.979130,1.710555,233.248077,0.793208,1.821018,229.070745,1.078068,5.746286,272.889177,0.887943,10.949441,24.418405,-0.562719,19.899769,342.051306,-0.908265,30.613256,289.052551,0.431410,34.458458,285.566885,2.618919,0.002713,350.020229
2018,1,16,12,0,0,295.801255,0.983702,Capricorn,9.541097,276.687616,-0.145757,1.250701,297.470556,-0.986464,1.710504,233.402890,0.791187,1.818718,229.106039,1.078564,5.742545,272.917200,0.887799,10.947816,24.421347,-0.562572,19.904064,342.058403,-0.908210,30.616407,289.061014,0.431033,34.458130,288.524192,2.385540,0.002712,352.722933
2018,1,16,18,0,0,296.055860,0.983718,Capricorn,9.546771,277.041932,-0.177615,1.253759,297.784911,-0.993754,1.710450,233.557674,0.789158,1.816418,229.141209,1.079061,5.738797,272.945192,0.887655,10.946177,24.424346,-0.562425,19.908360,342.065524,-0.908155,30.619545,289.069477,0.430656,34.457787,291.483732,2.145494,0.002710,355.427871
2018,1,17,0,0,0,296.310445,0.983735,Capricorn,9.552495,277.397108,-0.209289,1.256784,298.099258,-1.000997,1.710394,233.712435,0.787121,1.814115,229.176244,1.079559,5.735043,272.973154,0.887513,10.944521,24.427401,-0.562278,19.912655,342.072669,-0.908102,30.622669,289.077935,0.430279,34.457424,294.446450,1.899336,0.002708,358.136014
2018,1,17,6,0,0,296.565012,0.983751,Capricorn,9.558272,277.753134,-0.240776,1.259777,298.413599,-1.008195,1.710336,233.867175,0.785076,1.811811,229.211156,1.080060,5.731283,273.001085,0.887372,10.942851,24.430508,-0.562131,19.916950,342.079838,-0.908048,30.625782,289.086389,0.429902,34.457043,297.413294,1.647635,0.002706,0.848284
2018,1,17,12,0,0,296.819578,0.983768,Capricorn,9.564100,278.109997,-0.272074,1.262736,298.727931,-1.015346,1.710274,234.021895,0.783023,1.809506,229.245938,1.080562,5.727518,273.028984,0.887232,10.941165,24.433669,-0.561984,19.921242,342.087034,-0.907995,30.628881,289.094840,0.429526,34.456646,300.385232,1.390974,0.002703,3.565647
2018,1,17,18,0,0,297.074164,0.983786,Capricorn,9.569979,278.467688,-0.303181,1.265663,299.042255,-1.022451,1.710211,234.176587,0.780962,1.807199,229.280584,1.081065,5.723746,273.056851,0.887094,10.939466,24.436884,-0.561837,19.925535,342.094250,-0.907942,30.631966,289.103286,0.429150,34.456226,303.363220,1.129952,0.002699,6.289059
2018,1,18,0,0,0,297.328711,0.983803,Capricorn,9.575909,278.826195,-0.334094,1.268557,299.356577,-1.029508,1.710145,234.331259,0.778893,1.804891,229.315105,1.081571,5.719969,273.084686,0.886956,10.937749,24.440150,-0.561691,19.929829,342.101492,-0.907890,30.635038,289.111728,0.428774,34.455788,306.348228,0.865181,0.002696,9.019520
2018,1,18,6,0,0,297.583258,0.983821,Capricorn,9.581890,279.185510,-0.364812,1.271419,299.670888,-1.036518,1.710077,234.485906,0.776816,1.802581,229.349493,1.082077,5.716186,273.112489,0.886820,10.936019,24.443471,-0.561544,19.934120,342.108755,-0.907838,30.638100,289.120165,0.428398,34.455338,309.341212,0.597291,0.002692,11.757957
2018,1,18,12,0,0,297.837766,0.983839,Capricorn,9.587922,279.545622,-0.395332,1.274249,299.985193,-1.043481,1.710006,234.640532,0.774730,1.800270,229.383753,1.082586,5.712398,273.140260,0.886685,10.934274,24.446846,-0.561398,19.938410,342.116046,-0.907786,30.641146,289.128598,0.428022,34.454865,312.343156,0.326927,0.002687,14.505380
2018,1,18,18,0,0,298.092293,0.983858,Capricorn,9.594005,279.906522,-0.425652,1.277047,300.299488,-1.050395,1.709933,234.795134,0.772637,1.797957,229.417875,1.083096,5.708604,273.167997,0.886551,10.932513,24.450274,-0.561251,19.942698,342.123357,-0.907735,30.644180,289.137027,0.427647,34.454372,315.355005,0.054750,0.002682,17.262710
2018,1,19,0,0,0,298.346821,0.983877,Capricorn,9.600138,280.268204,-0.455770,1.279812,300.613780,-1.057262,1.709857,234.949711,0.770535,1.795643,229.451871,1.083608,5.704804,273.195701,0.886418,10.930738,24.453756,-0.561105,19.946987,342.130692,-0.907684,30.647200,289.145452,0.427272,34.453865,318.377719,-0.218559,0.002677,20.030904
2018,1,19,6,0,0,298.601329,0.983896,Capricorn,9.606322,280.630657,-0.485684,1.282545,300.928060,-1.064080,1.709779,235.104266,0.768425,1.793327,229.485728,1.084121,5.700999,273.223372,0.886286,10.928947,24.457288,-0.560959,19.951275,342.138052,-0.907634,30.650208,289.153870,0.426897,34.453339,321.412244,-0.492303,0.002672,22.810908
2018,1,19,12,0,0,298.855837,0.983916,Capricorn,9.612556,280.993874,-0.515392,1.285247,301.242335,-1.070849,1.709698,235.258797,0.766307,1.791010,229.519457,1.084636,5.697189,273.251009,0.886155,10.927142,24.460875,-0.560813,19.955559,342.145433,-0.907584,30.653198,289.162286,0.426523,34.452793,324.459519,-0.765767,0.002666,25.603690
2018,1,19,18,0,0,299.110286,0.983935,Capricorn,9.618840,281.357851,-0.544892,1.287916,301.556604,-1.077568,1.709615,235.413307,0.764181,1.788692,229.553050,1.085152,5.693373,273.278612,0.886026,10.925323,24.464517,-0.560667,19.959843,342.152837,-0.907535,30.656179,289.170696,0.426148,34.452232,327.520456,-1.038218,0.002660,28.410161
2018,1,20,0,0,0,299.364794,0.983955,Capricorn,9.625175,281.722577,-0.574181,1.290555,301.870866,-1.084239,1.709530,235.567786,0.762046,1.786372,229.586510,1.085670,5.689551,273.306180,0.885897,10.923488,24.468212,-0.560521,19.964125,342.160267,-0.907485,30.659145,289.179098,0.425774,34.451653,330.595956,-1.308902,0.002654,31.231169
